boro,neighbourhood,rating,price,room_type,latitude,longitude
Manhattan,Hell's Kitchen,4.5,43,Shared room,40.754969159564,-73.997613722403
Manhattan,Hell's Kitchen,5,1050,Entire home/apt,40.7671435876226,-73.9830528228883
Manhattan,Hell's Kitchen,5,39,Shared room,40.7551494279691,-73.9991316809087
Manhattan,Hell's Kitchen,5,150,Private room,40.7589391274551,-73.9892466536636
Manhattan,Hell's Kitchen,5,299,Entire home/apt,40.7641274873821,-73.9940207035072
Bronx,Highbridge,4,58,Private room,40.8321204484232,-73.9305395307396
Bronx,Highbridge,4,55,Private room,40.8324133504916,-73.9276321168063
Bronx,Highbridge,4,40,Private room,40.8373575174808,-73.9231803245926
Bronx,Highbridge,4,52,Private room,40.830752860119,-73.9305847727361
Bronx,Highbridge,4.5,60,Private room,40.8383711747051,-73.9301228545317
Bronx,Highbridge,4.5,60,Private room,40.8322252978531,-73.9284069594335
Bronx,Highbridge,4.5,77,Entire home/apt,40.8427745749677,-73.9258814044924
Bronx,Highbridge,4.5,90,Entire home/apt,40.8335699228145,-73.9290905283812
Bronx,Highbridge,4,50,Private room,40.8323158217877,-73.9318352085925
Bronx,Highbridge,4.5,39,Private room,40.8297787885108,-73.9282240453967
Bronx,Highbridge,4.5,53,Private room,40.8374105526961,-73.9231880061589
Bronx,Highbridge,5,85,Entire home/apt,40.8384443265186,-73.9248934535704
Bronx,Highbridge,5,75,Private room,40.8317302755033,-73.9282444747491
Queens,Hollis,3,65,Private room,40.7115146497291,-73.7644126919023
Queens,Hollis,4.5,26,Private room,40.718730811445504,-73.7618265312665
Queens,Hollis,4,38,Private room,40.7137984806019,-73.7624826255633
Queens,Hollis,4.5,70,Private room,40.7084834228415,-73.7665314733758
Queens,Hollis,5,42,Private room,40.7160128898302,-73.7621630813561
Queens,Hollis,5,59,Private room,40.7080642638168,-73.76825413278
Queens,Hollis Hills,5,80,Private room,40.7344188624318,-73.7545376191474
Queens,Hollis Hills,5,450,Private room,40.7363645948766,-73.7502351014433
Queens,Holliswood,4.5,90,Entire home/apt,40.7154420684566,-73.7733368736533
Queens,Holliswood,4.5,21,Private room,40.7191531354287,-73.7643864058432
Queens,Holliswood,4.5,24,Private room,40.7198064369479,-73.7630712212497
Queens,Howard Beach,4.5,150,Entire home/apt,40.6611229252495,-73.8314928246739
Queens,Howard Beach,5,50,Private room,40.6535037544472,-73.846650312599
Queens,Howard Beach,5,45,Private room,40.6609550995635,-73.8477756986867
Queens,Howard Beach,5,55,Private room,40.6614069716094,-73.8470519676743
Queens,Howard Beach,5,69,Entire home/apt,40.654426977182,-73.8460472622968
Staten Island,Howland Hook,4.5,85,Entire home/apt,40.6324526627614,-74.170650341237
Bronx,Hunts Point,4.5,55,Private room,40.8139504148113,-73.8867544445202
Bronx,Hunts Point,3,50,Entire home/apt,40.814821683238,-73.8867741725536
Manhattan,Inwood,4,225,Entire home/apt,40.8638986623355,-73.9280757160927
Manhattan,Inwood,4,50,Private room,40.8662348859735,-73.9199321920746
Manhattan,Inwood,5,25,Shared room,40.8619930181221,-73.928281084509
Manhattan,Inwood,4,72,Private room,40.8680005897534,-73.9214313947146
Manhattan,Inwood,4.5,80,Private room,40.8646596873153,-73.9221475596259
Manhattan,Inwood,5,105,Entire home/apt,40.863827506801,-73.929047408318
Manhattan,Inwood,5,38,Private room,40.8676764184507,-73.9268529138842
Manhattan,Inwood,5,30,Shared room,40.8658863259715,-73.925659900581607
Manhattan,Inwood,5,150,Private room,40.8688148307964,-73.9148496529411
Manhattan,Inwood,5,31,Private room,40.8644186057972,-73.919695203447
Manhattan,Inwood,4.5,56,Private room,40.8676313917763,-73.9179228558682
Manhattan,Inwood,4.5,60,Private room,40.8685344856646,-73.9237620269207
Manhattan,Inwood,4.5,90,Entire home/apt,40.8687583671854,-73.9225214877732
Manhattan,Inwood,4.5,95,Private room,40.8657715351643,-73.9289033600992
Manhattan,Inwood,5,125,Entire home/apt,40.8672915110362,-73.9271564719707
Manhattan,Inwood,4.5,25,Shared room,40.865240459257,-73.9233816943502
Manhattan,Inwood,5,75,Private room,40.8670268350407,-73.9300670572778
Manhattan,Inwood,4.5,140,Entire home/apt,40.8619422729056,-73.9262519196575
Manhattan,Inwood,4.5,200,Entire home/apt,40.8718179840784,-73.9183963547906
Manhattan,Inwood,4,75,Private room,40.8695708465008,-73.9236439217748
Manhattan,Inwood,4,57,Private room,40.8634467615543,-73.9227044707649
Manhattan,Inwood,4.5,65,Private room,40.8682392411606,-73.9233706711872
Manhattan,Inwood,5,80,Private room,40.8672776011645,-73.9267937295922
Manhattan,Inwood,3.5,40,Private room,40.864816759303,-73.9210554130392
Manhattan,Inwood,5,50,Private room,40.8618551487907,-73.9270148151524
Manhattan,Inwood,4.5,48,Private room,40.8636316909011,-73.9300225237818
Manhattan,Inwood,5,27,Private room,40.8656552583949,-73.9290229500517
Manhattan,Inwood,4.5,60,Private room,40.8644093520913,-73.9236502507591
Manhattan,Inwood,4,96,Entire home/apt,40.8596209968969,-73.9272317734305
Manhattan,Inwood,5,75,Private room,40.8664829689503,-73.9275435914519
Manhattan,Inwood,4,47,Private room,40.8641968775728,-73.9293468673517
Manhattan,Inwood,4.5,85,Entire home/apt,40.8591071448019,-73.9280042153744
Manhattan,Inwood,5,99,Entire home/apt,40.8631157497277,-73.927477680616
Manhattan,Inwood,4.5,75,Private room,40.8634787665689,-73.9223175018382
Manhattan,Inwood,4,85,Entire home/apt,40.8667032958821,-73.9266148553652
Manhattan,Inwood,4,55,Private room,40.8634535801119,-73.9203921650759
Manhattan,Inwood,4.5,87,Private room,40.8665808944136,-73.925578977638
Manhattan,Inwood,4.5,50,Private room,40.8713294697665,-73.9156242283153
Manhattan,Inwood,4,94,Entire home/apt,40.8619140968521,-73.9185276004088
Manhattan,Inwood,4.5,50,Private room,40.8690225964376,-73.9181959519978
Manhattan,Inwood,4,125,Entire home/apt,40.8675102763672,-73.9265569287187
Manhattan,Inwood,4,110,Private room,40.8637812441218,-73.9202398450266
Manhattan,Inwood,5,99,Entire home/apt,40.8672324927162,-73.9218155309293
Manhattan,Inwood,4.5,60,Private room,40.8670688538444,-73.9192922353947
Manhattan,Inwood,4,120,Entire home/apt,40.8656869843556,-73.9286545605985
Manhattan,Inwood,4.5,70,Entire home/apt,40.8656691836644,-73.9221595460639
Manhattan,Inwood,4.5,40,Private room,40.8671451710763,-73.9272498906706
Manhattan,Inwood,5,80,Private room,40.8671341098932,-73.9281142423036
Manhattan,Inwood,4.5,52,Private room,40.8654122937012,-73.9293507921324
Manhattan,Inwood,4.5,95,Entire home/apt,40.8655918422919,-73.9217419326251
Manhattan,Inwood,4,56,Private room,40.8655910652302,-73.9173439379215
Manhattan,Inwood,4,65,Entire home/apt,40.8646445834204,-73.9276790531579
Manhattan,Inwood,1,55,Private room,40.8624408906441,-73.9240518820476
Manhattan,Inwood,5,85,Entire home/apt,40.8660924063248,-73.9263764055252
Manhattan,Inwood,5,60,Private room,40.8639513614521,-73.9228541298302
Manhattan,Inwood,4.5,85,Entire home/apt,40.8636712806633,-73.9289280458591
Manhattan,Inwood,4.5,80,Private room,40.8693389940474,-73.9174472090022
Manhattan,Inwood,4.5,95,Entire home/apt,40.8608203009589,-73.9258534988423
Manhattan,Inwood,5,176,Entire home/apt,40.8646079566757,-73.9236315371361
Manhattan,Inwood,5,97,Private room,40.8595288281952,-73.9313575965628
Manhattan,Inwood,4.5,80,Private room,40.863462075161,-73.9286317410219
Manhattan,Inwood,4.5,66,Private room,40.8667826677974,-73.9267657715495
Manhattan,Inwood,5,45,Private room,40.859595655166,-73.929409498144
Manhattan,Inwood,4,79,Entire home/apt,40.8642460195083,-73.9215071211569
Manhattan,Inwood,3.5,48,Shared room,40.8611741908989,-73.9240355659587
Manhattan,Inwood,4.5,60,Private room,40.8646623624065,-73.9224037028712
Manhattan,Inwood,3,100,Entire home/apt,40.8646091404901,-73.9260247555511
Manhattan,Inwood,4,485,Entire home/apt,40.8649368197075,-73.9267156264505
Manhattan,Inwood,4.5,90,Entire home/apt,40.8682105936269,-73.9225188602271
Manhattan,Inwood,3.5,58,Private room,40.8614803479646,-73.928095548742
Manhattan,Inwood,4.5,55,Private room,40.8635477113928,-73.9203145450176
Manhattan,Inwood,5,22,Private room,40.8627380104269,-73.9284194956869
Manhattan,Inwood,4.5,180,Private room,40.8645031668826,-73.9275246136849
Manhattan,Inwood,5,37,Shared room,40.8680029172583,-73.9165130897734
Manhattan,Inwood,4.5,75,Entire home/apt,40.868175200218,-73.927079400044
Manhattan,Inwood,4.5,139,Entire home/apt,40.8633527084695,-73.9242063682651
Manhattan,Inwood,4.5,45,Private room,40.8640704223751,-73.9287990345378
Manhattan,Inwood,4.5,57,Private room,40.8668901658612,-73.9222392775251
Manhattan,Inwood,4.5,100,Private room,40.8703938242031,-73.916107295359
Manhattan,Inwood,4.5,59,Private room,40.8724691164346,-73.9192703102026
Manhattan,Inwood,4.5,120,Entire home/apt,40.8633499432298,-73.928219784155
Manhattan,Inwood,4.5,74,Private room,40.8645821660763,-73.9211406480261
Manhattan,Inwood,4,65,Private room,40.8628878060582,-73.9293897239972
Manhattan,Inwood,4,125,Entire home/apt,40.8626601463269,-73.9254987786275
Manhattan,Inwood,4,65,Private room,40.8599322902322,-73.9290160968732
Manhattan,Inwood,4,76,Entire home/apt,40.867365263737,-73.9187703131151
Manhattan,Inwood,5,78,Private room,40.8651295661967,-73.9255647212962
Manhattan,Inwood,4.5,85,Entire home/apt,40.8636886890753,-73.9285124208311
Manhattan,Inwood,5,60,Private room,40.8626920909871,-73.9301735748289
Manhattan,Inwood,5,80,Private room,40.8618220373888,-73.9308776188024
Manhattan,Inwood,4.5,60,Private room,40.8720627457406,-73.9294629903384
Manhattan,Inwood,4.5,59,Private room,40.8645353024184,-73.9294255635263
Manhattan,Inwood,4.5,76,Private room,40.8682124569401,-73.9212772923666
Manhattan,Inwood,5,40,Private room,40.8598067142347,-73.9283526854257
Manhattan,Inwood,4.5,55,Private room,40.8690886326446,-73.9225633030828
Manhattan,Inwood,4.5,100,Private room,40.8645721540339,-73.9274910420843
Manhattan,Inwood,5,145,Entire home/apt,40.8671687368533,-73.9194314400172
Manhattan,Inwood,4.5,180,Entire home/apt,40.862822921824,-73.9274675524678
Manhattan,Inwood,5,33,Shared room,40.8675172068466,-73.9183693495197
Manhattan,Inwood,5,60,Private room,40.862274790441,-73.9294296161542
Manhattan,Inwood,4.5,144,Entire home/apt,40.8640640937728,-73.9270730518293
Manhattan,Inwood,4.5,80,Private room,40.8615804053291,-73.9285866300543
Manhattan,Inwood,4,60,Private room,40.8619868283788,-73.9243671772124
Manhattan,Inwood,5,40,Private room,40.8673842907171,-73.9186329922352
Manhattan,Inwood,4.5,128,Entire home/apt,40.8670234336039,-73.9223252526684
Manhattan,Inwood,3,80,Private room,40.8670927167155,-73.9296180320639
Manhattan,Inwood,4,100,Entire home/apt,40.860761458173,-73.9278078375568
Manhattan,Inwood,4.5,80,Entire home/apt,40.8627132839052,-73.9287220750882
Manhattan,Inwood,4.5,385,Entire home/apt,40.8664413673262,-73.9267687680966
Manhattan,Inwood,4.5,75,Entire home/apt,40.8649586647261,-73.9262036555717
Manhattan,Inwood,3.5,85,Entire home/apt,40.8610993491551,-73.9350252248048
Manhattan,Inwood,5,100,Entire home/apt,40.858932321743,-73.92985321004
Manhattan,Inwood,5,44,Private room,40.8660368121082,-73.9273176925953
Manhattan,Inwood,5,50,Private room,40.8688260215106,-73.9180060832099
Manhattan,Inwood,5,50,Private room,40.8690597557331,-73.9172972722004
Manhattan,Inwood,3,46,Private room,40.869266309765,-73.9171892767455
Manhattan,Inwood,3.5,65,Private room,40.8593342207556,-73.9286323113422
Manhattan,Inwood,4,100,Private room,40.8612914107695,-73.9269470174311
Manhattan,Inwood,4.5,45,Private room,40.8688842451872,-73.9205945448437
Manhattan,Inwood,4.5,99,Entire home/apt,40.8656807526729,-73.9231628188374
Manhattan,Inwood,4.5,192,Entire home/apt,40.8609066961266,-73.9322709627222
Manhattan,Inwood,4.5,59,Private room,40.8647609882659,-73.9275486409721
Manhattan,Inwood,4,71,Entire home/apt,40.8644780631418,-73.9275355065421
Manhattan,Inwood,4.5,30,Shared room,40.8676061346075,-73.9271794818287
Manhattan,Inwood,4.5,80,Entire home/apt,40.8668689529668,-73.9231208233253
Manhattan,Inwood,5,88,Private room,40.870996127476,-73.9203168707854
Manhattan,Inwood,4.5,80,Entire home/apt,40.8658458281168,-73.9269342768267
Manhattan,Inwood,4.5,50,Entire home/apt,40.869286446809,-73.9242137613397
Manhattan,Inwood,4.5,62,Private room,40.8685588274276,-73.9165465191111
Manhattan,Inwood,4.5,111,Private room,40.8639851827131,-73.9232117504753
Manhattan,Inwood,4.5,99,Entire home/apt,40.8727884218716,-73.9199137171946
Manhattan,Inwood,4.5,70,Private room,40.8711391364292,-73.9179130570893
Manhattan,Inwood,4.5,69,Entire home/apt,40.8671668256663,-73.9194003057085
Manhattan,Inwood,4.5,90,Entire home/apt,40.8689482449116,-73.9234137157111
Manhattan,Inwood,4.5,80,Entire home/apt,40.8679016342355,-73.9184172694562
Manhattan,Inwood,5,48,Entire home/apt,40.8672492808359,-73.921890527757
Manhattan,Inwood,4.5,40,Private room,40.8606040081642,-73.9291456186509
Manhattan,Inwood,5,50,Private room,40.8695477236462,-73.917842563007
Manhattan,Inwood,5,115,Entire home/apt,40.8631714370093,-73.928733579219
Manhattan,Inwood,5,100,Entire home/apt,40.8629502472301,-73.9267961906503
Manhattan,Inwood,4.5,45,Private room,40.8685910184631,-73.9194754000737
Manhattan,Inwood,4.5,80,Private room,40.8617554065472,-73.9308178047613
Manhattan,Inwood,4.5,55,Private room,40.8680494526754,-73.9248819591024
Manhattan,Inwood,5,142,Entire home/apt,40.8679269882414,-73.92505432776
Manhattan,Inwood,5,55,Private room,40.8715716438305,-73.9174417458339
Manhattan,Inwood,4,128,Entire home/apt,40.8639638526665,-73.9251997149581
Manhattan,Inwood,4,100,Entire home/apt,40.8698011575882,-73.9225478676734
Manhattan,Inwood,4,79,Entire home/apt,40.8590068235456,-73.9287425025489
Manhattan,Inwood,4.5,75,Entire home/apt,40.8681599643885,-73.9253782973284
Manhattan,Inwood,4.5,62,Private room,40.8683620906396,-73.9282728419037
Manhattan,Inwood,4,170,Entire home/apt,40.8618854719995,-73.9257089713964
Manhattan,Inwood,4.5,68,Private room,40.8684481313222,-73.9209090087798
Manhattan,Inwood,5,95,Entire home/apt,40.8649072073571,-73.920941670441
Manhattan,Inwood,4,55,Private room,40.8628405425319,-73.9195535288961
Manhattan,Inwood,5,52,Private room,40.8622004995191,-73.9334931393299
Manhattan,Inwood,4,145,Entire home/apt,40.8684206145174,-73.9221411031541
Manhattan,Inwood,5,138,Entire home/apt,40.8649076423178,-73.9291177068008
Manhattan,Inwood,5,40,Private room,40.8645214398007,-73.929901940938
Manhattan,Inwood,4.5,40,Private room,40.8634099750108,-73.9193853582036
Manhattan,Inwood,5,75,Private room,40.8658231331319,-73.9258156430926
Manhattan,Inwood,4.5,43,Private room,40.8631256670721,-73.9216213274544
Manhattan,Inwood,4.5,45,Private room,40.8678582906172,-73.920768579794
Manhattan,Inwood,3,80,Entire home/apt,40.8666339622874,-73.9239061767
Manhattan,Inwood,4.5,89,Entire home/apt,40.8611849145779,-73.9275784801125
Manhattan,Inwood,4.5,200,Entire home/apt,40.8688809260204,-73.9218335019112
Queens,Jackson Heights,4.5,99,Private room,40.7543688370877,-73.8724847050789
Queens,Jackson Heights,5,100,Entire home/apt,40.7505466908897,-73.865178838412
Queens,Jackson Heights,4.5,35,Private room,40.7522532004644,-73.873340717623
Queens,Jackson Heights,4,60,Private room,40.7515400570372,-73.8757000526877
Queens,Jackson Heights,5,45,Private room,40.7476617724503,-73.8894943686465
Queens,Jackson Heights,5,89,Private room,40.7501579890028,-73.8936307090283
Queens,Jackson Heights,5,65,Private room,40.7531242208243,-73.8830903916966
Queens,Jackson Heights,4.5,135,Entire home/apt,40.7508701305969,-73.8936536509892
Queens,Jackson Heights,4,49,Private room,40.754238082868,-73.8582437875918
Queens,Jackson Heights,5,125,Entire home/apt,40.7531956266469,-73.8773053913757
Queens,Jackson Heights,4.5,74,Private room,40.7531279967559,-73.8928719505117
Queens,Jackson Heights,4.5,80,Private room,40.7489548212253,-73.8864852043479
Queens,Jackson Heights,4.5,50,Private room,40.7553300206818,-73.8780376973581
Queens,Jackson Heights,4.5,105,Entire home/apt,40.7552524621846,-73.8814069662486
Queens,Jackson Heights,4.5,50,Private room,40.7510704123378,-73.8765375687802
Queens,Jackson Heights,4.5,55,Private room,40.7477557340319,-73.888266265371
Queens,Jackson Heights,4,20,Shared room,40.7565209032379,-73.8703358029524
Queens,Jackson Heights,5,100,Entire home/apt,40.7517912127038,-73.8901501071426
Queens,Jackson Heights,4.5,50,Private room,40.7516428888691,-73.8764393857001
Queens,Jackson Heights,4.5,45,Private room,40.7500926876389,-73.8757830338057
Queens,Jackson Heights,5,73,Private room,40.7505292900573,-73.8918761816388
Queens,Jackson Heights,5,140,Entire home/apt,40.7479309689623,-73.8821058929513
Queens,Jackson Heights,4.5,53,Private room,40.7541062586379,-73.8873756069385
Queens,Jackson Heights,5,70,Private room,40.7552268762737,-73.8841809975152
Queens,Jackson Heights,4.5,60,Private room,40.751619966419,-73.8822143866363
Queens,Jackson Heights,5,90,Shared room,40.7541845538783,-73.88586413074
Queens,Jackson Heights,4.5,52,Private room,40.7533729667266,-73.8820870642142
Queens,Jackson Heights,4,40,Private room,40.7533785181087,-73.8728214792655
Queens,Jackson Heights,4,29,Private room,40.7525194892513,-73.8790491707565
Queens,Jackson Heights,4.5,45,Private room,40.7536968614627,-73.8732132026622
Queens,Jackson Heights,5,19,Shared room,40.7563482484081,-73.8706870189156
Queens,Jackson Heights,5,50,Private room,40.751933143114,-73.8908478175668
Queens,Jackson Heights,4.5,40,Private room,40.7506107067864,-73.8757585775923
Queens,Jackson Heights,4.5,45,Private room,40.7490471316595,-73.8938159001537
Queens,Jackson Heights,4.5,49,Private room,40.7542869779969,-73.8872279709302
Queens,Jackson Heights,4.5,75,Entire home/apt,40.7532306670109,-73.8939439458994
Queens,Jackson Heights,5,85,Entire home/apt,40.7529775136491,-73.8910909201936
Queens,Jackson Heights,4.5,60,Private room,40.7567090384904,-73.8723890090075
Queens,Jackson Heights,4.5,75,Private room,40.7542134135727,-73.864353543957
Queens,Jackson Heights,4.5,55,Private room,40.7535268854182,-73.8812771983109
Queens,Jackson Heights,4.5,33,Private room,40.7538316850752,-73.8861801256182
Queens,Jackson Heights,4.5,104,Entire home/apt,40.7527312183391,-73.8714431256964
Queens,Jackson Heights,5,36,Private room,40.7548853078186,-73.8801108031965
Queens,Jackson Heights,5,125,Entire home/apt,40.7527396690081,-73.877768586182
Queens,Jackson Heights,4,20,Shared room,40.7568223897726,-73.8693545013608
Queens,Jackson Heights,5,60,Private room,40.7516055547149,-73.8831509492871
Queens,Jackson Heights,4.5,31,Shared room,40.7498928339815,-73.8782869539369
Queens,Jackson Heights,4.5,47,Private room,40.7530155433426,-73.8797042846296
Queens,Jackson Heights,5,35,Private room,40.7524063212802,-73.8909477178162
Queens,Jackson Heights,5,100,Private room,40.752517352244,-73.8808263315148
Queens,Jackson Heights,4,100,Private room,40.7499544327355,-73.8821861304427
Queens,Jackson Heights,4.5,50,Shared room,40.7538883280721,-73.885761710869
Queens,Jackson Heights,4.5,17,Shared room,40.7563772547927,-73.8708072113659
Queens,Jackson Heights,4.5,99,Private room,40.7506187775028,-73.8939891479391
Queens,Jackson Heights,5,60,Private room,40.7519290259854,-73.8859567400226
Queens,Jackson Heights,5,55,Private room,40.7529677405681,-73.8735468060949
Queens,Jackson Heights,4,140,Entire home/apt,40.7483835751718,-73.887672447082
Queens,Jackson Heights,4.5,110,Entire home/apt,40.7508208778107,-73.8944748506728
Queens,Jackson Heights,5,45,Private room,40.7516798570675,-73.8924136855083
Queens,Jackson Heights,4.5,21,Shared room,40.7565247429291,-73.8691844031072
Queens,Jackson Heights,4.5,65,Entire home/apt,40.75625338718,-73.8754204154316
Queens,Jackson Heights,4.5,60,Private room,40.7521281595712,-73.8661143746831
Queens,Jackson Heights,5,56,Private room,40.7506934531097,-73.894759214129
Queens,Jackson Heights,4.5,23,Shared room,40.7488760299649,-73.8798577215814
Queens,Jackson Heights,5,105,Entire home/apt,40.7525073540578,-73.8898020915197
Queens,Jackson Heights,4.5,48,Private room,40.7487950264463,-73.8844819012743
Queens,Jackson Heights,4.5,105,Entire home/apt,40.7516958886829,-73.8947764989694
Queens,Jackson Heights,5,80,Entire home/apt,40.7491179676881,-73.8866650988481
Queens,Jackson Heights,4.5,80,Private room,40.74879850999,-73.8852326849924
Queens,Jackson Heights,5,144,Entire home/apt,40.7546191757892,-73.8828376620167
Queens,Jackson Heights,5,100,Entire home/apt,40.749992906213,-73.8817932811055
Queens,Jackson Heights,4.5,69,Private room,40.7492732594176,-73.8853875550367
Queens,Jackson Heights,5,90,Entire home/apt,40.7493647046426,-73.8869843677295
Queens,Jackson Heights,5,12,Private room,40.7486612251576,-73.8793358011163
Queens,Jackson Heights,4.5,47,Private room,40.7544939842677,-73.8832125311643
Queens,Jackson Heights,5,55,Private room,40.7516729926911,-73.8917084618509
Queens,Jackson Heights,5,40,Shared room,40.7489659354817,-73.8821456599306
Queens,Jackson Heights,3.5,25,Shared room,40.757037688159,-73.8701587446971
Queens,Jackson Heights,4.5,75,Private room,40.7554820873317,-73.8663150064821
Queens,Jackson Heights,4.5,70,Private room,40.747750764374,-73.8877730783433
Queens,Jackson Heights,5,150,Entire home/apt,40.7549474173909,-73.8777398980507
Queens,Jackson Heights,5,85,Entire home/apt,40.747609070829,-73.8946596999741
Queens,Jackson Heights,4.5,79,Private room,40.7519333821455,-73.8787328260591
Queens,Jackson Heights,4.5,98,Entire home/apt,40.7535576816075,-73.8554372842958
Queens,Jackson Heights,5,115,Entire home/apt,40.7493348632463,-73.8846791691238
Queens,Jackson Heights,5,74,Entire home/apt,40.7479295230291,-73.8866506778688
Queens,Jackson Heights,4.5,59,Private room,40.7490576370303,-73.8937742536464
Queens,Jackson Heights,5,490,Entire home/apt,40.7512184962526,-73.8825074256603
Queens,Jackson Heights,4.5,75,Private room,40.7552598149653,-73.8646759116593
Queens,Jackson Heights,4.5,50,Private room,40.7553007136877,-73.8870157838084
Queens,Jackson Heights,4.5,130,Entire home/apt,40.7513637034121,-73.8569503963091
Queens,Jackson Heights,4.5,85,Entire home/apt,40.7526466720045,-73.8669614198921
Queens,Jackson Heights,4.5,49,Private room,40.7479433637338,-73.8847010870999
Queens,Jackson Heights,4.5,50,Shared room,40.7501000329939,-73.8904495130109
Queens,Jackson Heights,5,69,Entire home/apt,40.7547885099638,-73.8577615046713
Queens,Jackson Heights,5,67,Private room,40.7512261785075,-73.8799287166437
Queens,Jackson Heights,5,46,Private room,40.7495315955791,-73.8802492598458
Queens,Jackson Heights,5,80,Private room,40.7503889748779,-73.8835604006049
Queens,Jackson Heights,5,99,Entire home/apt,40.7490011450704,-73.8849602054491
Queens,Jackson Heights,5,179,Entire home/apt,40.7501806482502,-73.8789575301623
Queens,Jackson Heights,4.5,50,Private room,40.7514767299973,-73.8812328267443
Queens,Jackson Heights,5,45,Private room,40.7512543368763,-73.8764350878797
Queens,Jackson Heights,4.5,48,Private room,40.755821723076,-73.8824029515222
Queens,Jackson Heights,4.5,65,Private room,40.7523569895493,-73.8917230532936
Queens,Jackson Heights,4.5,80,Entire home/apt,40.7483948889251,-73.8872656263917
Queens,Jackson Heights,5,109,Entire home/apt,40.7527322805738,-73.8844031067567
Queens,Jackson Heights,4.5,49,Private room,40.7496490404999,-73.8934418061002
Queens,Jackson Heights,4.5,55,Private room,40.7539539934359,-73.8824142443735
Queens,Jackson Heights,5,100,Entire home/apt,40.7540060128208,-73.8823603717988
Queens,Jackson Heights,5,79,Private room,40.7511496571387,-73.8939047987123
Queens,Jackson Heights,4.5,45,Private room,40.7540790837945,-73.881967236542
Queens,Jackson Heights,5,100,Entire home/apt,40.7545726253721,-73.8781269086404
Queens,Jackson Heights,4.5,70,Private room,40.7485886382597,-73.8862798346148
Queens,Jamaica,4,58,Private room,40.671660073321,-73.7656555403912
Queens,Jamaica,5,85,Private room,40.7097176552975,-73.7868444724441
Queens,Jamaica,4,186,Entire home/apt,40.6895998150028,-73.8044579461094
Queens,Jamaica,4.5,60,Entire home/apt,40.6826252252633,-73.7962855366435
Queens,Jamaica,4,55,Private room,40.6725242443565,-73.7659737469684
Queens,Jamaica,4,185,Entire home/apt,40.6899285231734,-73.803337145286
Queens,Jamaica,4,58,Private room,40.6722106864773,-73.7657716586472
Queens,Jamaica,4,55,Private room,40.6723111260235,-73.7661324944585
Queens,Jamaica,4,100,Private room,40.6871883296923,-73.7892340597316
Queens,Jamaica,4.5,45,Private room,40.6693578035518,-73.7679659037391
Queens,Jamaica,5,55,Private room,40.7086054387246,-73.7985073697172
Queens,Jamaica,4.5,58,Private room,40.695335332778,-73.8091336663455
Queens,Jamaica,4,75,Private room,40.670712722631,-73.7660701084826
Queens,Jamaica,5,86,Entire home/apt,40.6847941116519,-73.7608643292572
Queens,Jamaica,5,110,Private room,40.7114181912121,-73.7819690405162
Queens,Jamaica,4,99,Entire home/apt,40.6821095592234,-73.7774588516467
Queens,Jamaica,4,55,Entire home/apt,40.6857140189677,-73.7880338043416
Queens,Jamaica,4,68,Private room,40.6870988119776,-73.7788651526277
Queens,Jamaica,4.5,80,Entire home/apt,40.7048005595979,-73.7891692955556
Queens,Jamaica,4.5,35,Private room,40.6876014757442,-73.7999608312034
Queens,Jamaica,5,65,Private room,40.7071992273609,-73.7985278044898
Queens,Jamaica,4.5,60,Entire home/apt,40.6693326036051,-73.7781815748682
Queens,Jamaica,4.5,61,Private room,40.6711033993208,-73.7650770560137
Queens,Jamaica,4.5,39,Shared room,40.6774673573806,-73.7649315415844
Queens,Jamaica,3.5,69,Entire home/apt,40.6735618571079,-73.7901952462782
Queens,Jamaica,3,50,Private room,40.6886306236888,-73.7882339029952
Queens,Jamaica,4.5,47,Private room,40.6963749871395,-73.8103412548263
Queens,Jamaica,4.5,89,Entire home/apt,40.6852024019569,-73.7962025402228
Queens,Jamaica,4.5,70,Private room,40.6987216153839,-73.7861376471786
Queens,Jamaica,4.5,63,Private room,40.6861474247529,-73.7802374694719
Queens,Jamaica,5,75,Private room,40.675181328986604,-73.7804576315208
Queens,Jamaica,4.5,50,Private room,40.6794872568458,-73.7984069777276
Queens,Jamaica,4.5,53,Private room,40.6863653553877,-73.7921384087377
Queens,Jamaica,4.5,50,Private room,40.6871019428031,-73.7780304637359
Queens,Jamaica,4.5,60,Private room,40.6917217449633,-73.7949528486656
Queens,Jamaica,3.5,68,Private room,40.6723818455204,-73.765832914865
Queens,Jamaica,4,100,Entire home/apt,40.6853971451907,-73.7937790424654
Queens,Jamaica,3,50,Private room,40.6987038333681,-73.7845453232763
Queens,Jamaica,3.5,45,Private room,40.6802016069193,-73.7901418870285
Queens,Jamaica,4,65,Entire home/apt,40.6705391118159,-73.7815810759327
Queens,Jamaica,4.5,38,Private room,40.6900882010003,-73.7955537943036
Queens,Jamaica,5,165,Entire home/apt,40.7121467175346,-73.7848543005743
Queens,Jamaica,4.5,68,Private room,40.6859553973537,-73.7783137413048
Queens,Jamaica,4.5,47,Private room,40.6693930738542,-73.7697517240714
Queens,Jamaica,4.5,70,Private room,40.6760322647018,-73.7821690255614
Queens,Jamaica,4.5,45,Private room,40.6886064447897,-73.8082858554768
Queens,Jamaica,4,45,Private room,40.7062725825393,-73.7842862218981
Queens,Jamaica,4.5,170,Entire home/apt,40.6832092290973,-73.7835672515419
